Job Title,Job Description,Job Id,Location,Company Name,Company Description,Headquarters,Size,Founded,Industry,Website,SE/DS
Data Scientist,"Charlotte, North Carolina
Skills : machine learning,deep learning
Description :
 
Position Details:

Category: Technical

Position:  Data Scientist

Location: Charlotte, NC 28255

Duration: 12 to 18 Months

Please call me directly at 9738057549 or email me at neha.chaudhari@collabera.com to speak in detail about the job


Job Description

 Roles and Responsibility


Artificial Intelligence (data science, machine learning, and deep learning) is one of the most exciting technologies of this decade

This role is your opportunity to build and deploy new AI products from the ground up for a global financial leader

You will be part of a team helping chart and define opportunities we are solving with responsible AI for our global talent acquisition and career development strategy

You will help build our AI development and production infrastructure and set a vision for success for the next generation of utilized technology

To succeed you must be an expert in building AI models, analyzing data, understanding model bias and have the ability to work with a team


Developing a tool for HR Tech to autogenerate offer letters according to different crieteria, locations, etc

 ",217105057,"Charlotte, NC",Collabera,"Since 1991, Collabera has been a leading provider of IT staffing solutions and services. We are known for providing the best staffing experience and taking great care of our clients and employees.

Our client-centric model provides focus, commitment and a dedicated team to help our clients achieve their business objectives. For consultants and employees, we offer an enriching experience that promotes career growth and lifelong learning.

The Collabera Way represents our fundamentals beliefs and is founded on the following building blocks:","US, 110 Allen Road Basking Ridge, New Jersey","10,000 employees or more",1991.0,Staffing/Employment Agencies,http://www.collabera.com,DS
Financial Data Scientist,"Apex Systems, the 2nd Largest Technical Staffing Firm, is looking for a Financial Data Scientist. 
This is a long-term opportunity and must sit on-site in Charlotte, NC. 
W2 only - no C2C
If interested in the job description below, please email your resume to mfalkenhagen@apexsystems.com  
The Data Scientist will be responsible in assessing AI (Artificial Intelligence) solutions to identify any risks which may have unintended consequences. Thereby, helping to follow principles of Responsible AI (Fairness/Equality/Justice, Privacy, Transparency etc).

• Review, critical assessment and challenge of models on conceptual soundness, assumptions and limitations, data, developmental evidence in support of modeling choices, performance, implementation and documentation;
• Understand the core methodology in AI solutions and the context in which it will be deployed so as to find risks/gaps
• Develop efficient methodologies to detect and to quantify risks/gaps in AI solutions
• Suggest alternative approaches or controls to mitigate risks/gaps identified
• Develop and implement testing plans and testing code in order to challenge models through empirical analyses and to verify model implementation
• Create metrics to quantify risks/gaps specific to each AI solution and define thresholds after consulting with all stakeholders
• Monitor metrics for breach of thresholds
• Look for unexpected risks / unintended consequences of an AI solution over its life cycle
• Write technical reports for distribution and presentation to model developers, senior management, and audit

Requirements:
• Ph.D/Masters/Bachelors degree in a quantitative field such as Mathematics, Physics, Finance, Engineering or Statistics.
• 7- 10 years of professional experience as a Data Scientist or related roles.
• Experience with Statistical Modeling/Machine Learning/Deep Learning techniques.
• Background in one of these functions of Audit/ Model Risk Management/ Legal/Compliance is must.
• Knowledge of financial instruments and financial risk management principles.
• Knowledge of financial instruments and financial risk management principles is must.
• Ability to understand and implement techniques discussed in AI research papers (academic and technical)
• Candidates must have any of financial certifications like CFA, FRM (at least level 1/part 1 should have been cleared).
• MBA is not must but preferred.
EEO Employer
Apex Systems is an equal opportunity employer. We do not discriminate or allow discrimination on the basis of race, color, religion, creed, sex (including pregnancy, childbirth, breastfeeding, or related medical conditions), age, sexual orientation, gender identity, national origin, ancestry, citizenship, genetic information, registered domestic partner status, marital status, disability, status as a crime victim, protected veteran status, political affiliation, union membership, or any other characteristic protected by law. Apex will consider qualified applicants with criminal histories in a manner consistent with the requirements of applicable law. If you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation in using our website for a search or application, please contact our Employee Services Department at employeeservices@apexsystemsinc.com or 844-463-6178.",217094768,"Charlotte, NC 28202",Apex Systems,"Apex Systems, a segment of ASGN Inc. (NYSE: ASGN), is a technology services business that delivers emerging technology solutions to bring our clients digital visions to life. Apex has presence in over 70 markets across US, Canada and Mexico. Our consultants work with all types of companies throughout all industries, including more than 300 of the Fortune 500 companies. Are you an innovator with high standards who wants to help shape the world? We want you! Learn more about how to find your purpose with Apex, visit www.apexsystems.com.
Apex Systems is an equal opportunity employer. We do not discriminate or allow discrimination on the basis of race, color, religion, creed, sex (including pregnancy, childbirth, breastfeeding, or related medical conditions), age, sexual orientation, gender identity, national origin, ancestry, citizenship, genetic information, registered domestic partner status, marital status, disability, status as a crime victim, protected veteran status, political affiliation, union membership, or any other characteristic protected by law. Apex will consider qualified applicants with criminal histories in a manner consistent with the requirements of applicable law. If you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation in using our website for a search or application, please contact our Employee Services Department at employeeservices@apexsystems.com or 844-463-6178.","US, Glen Allen, Virginia","2,500 to 4,999 employees",1995.0,Staffing/Employment Agencies,https://www.apexsystems.com,DS
Data Scientist,"Genesis10 is currently seeking a Data Scientist with our client in the financial industry in their Charlotte, NC location. This is a 12 month + contract position.

Responsibilities:
Use data assets to gain insights into current processes and models
Processing, cleansing, and verifying the integrity of data used for analysis
Understand existing model and make changes as per LOB need
Research, evaluate, design and implement advanced analytics techniques to solve real business problems
Communicate effectively with cross functional work groups to assess opportunities and deliver on solutions
Requirements:
5+ years of professional experience as a Data Scientist /  Quantitative Modeler
Advanced degree of equivalent experience in a quantitative discipline
Strong STEM background - hands on experience in Statistical Modeling, Quantitative Analysis, Machine Learning, NLP, Deep Learning (Tensorflow)
Strong knowledge and high proficiency in Python, SAS & SQ
Able to work as a W2 employee of Genesis10 (no Corp-to-Corp)


If you have the described qualifications and are interested in this exciting opportunity, please apply!

About Genesis10:
Genesis10 is a leading U.S. business and technology consulting firm with hundreds of clients needing proven talent and solutions to power their strategic initiatives. If you are a high performing business or IT professional with solid, referenced experience, we want to meet you. Genesis10 recruiters and delivery professionals are highly accomplished career advocates, who get to know you beyond your resume to position you with the opportunities that fit your skills, experience and aspirations. We have benefit options to fit your needs and a support staff that works with you from placement throughout your engagement project after project. To learn more about Genesis10 and to view all our available career opportunities, please visit us at www.genesis10.com ""Genesis10 is an Equal Opportunity Employer, M/F/D/V",217092314,"Charlotte, NC",Genesis10,"Welcome to Genesis10 - dedicated to helping business and technology professionals turn consulting into a lifetime career. Genesis10 is a professional technology services firm and career advocate for experienced business and elite technology professionals, recent college graduates and U.S. military veterans. With more than 150 clients in diverse industries, Genesis10 gives candidates and consultants access to hundreds of business and technology career opportunities locally and nationally.","US, 950 Third Avenue 26th Floor New York, New York","2,500 to 4,999 employees",1999.0,Staffing/Employment Agencies,http://www.genesis10.com/,DS
Senior Data Scientist,"Senior Data Scientist
Direct-Hire/Perm
Boston, MA
Job Description
Softworld client is hiring Senior Data Scientists to join their Data Science team in Boston, MA. This is a leadership position that will have exposure across the entire business, influencing the vision and implementation of machine learning systems that power this team. You bring experience spanning data science, software engineering and team leadership. This role offers a great opportunity for professional growth with the leading online pet retailer in the US.

What You'll Do:
Work collaboratively with Engineering and Product teams to deliver technologies that improve discovery and personalization
Drive continuous improvements to the assets that are delivered, bringing in best of new advances in the space
Understand and manage technical and operational aspects of running machine learning systems at scale
Drive development of data science practices across the teams. Push adoption of emerging and relevant approaches to solve personalization problems
Establish strong working relationships at all organizational levels across different functional teams

What You'll Need:
PhD in field (Computer Science, Mathematics, - Machine Learning, AI, Statistics, or equivalent)
5+ years of experience working in data science
Demonstrated experience of translating ambiguous customer requirements into clear problem definitions and delivering them
Demonstrated practical knowledge in the areas of machine learning, NLP, deep learning, recommendation systems and information search
Excellent verbal and written communication skills. Able to explain details of complex concepts to non-expert stakeholders in simple understandable way
Working knowledge of AWS data toolset (Glue, Athena, Sagemaker, etc.)
Experience in hiring and developing junior members
Position may require travel
THIRD PARTY AGENCIES, SUBCONTRACTORS, AND RECRUITERS NEED NOT APPLY. Applicants received from firms will not be considered. Subcontracting is not available for this position.",217061425,"Boston, MA 02210","Softworld, Inc.","Softworld, Inc., a 2018 Inavero Best of Staffing Award Winner for both talent and client satisfaction, is a multifaceted staffing and consulting firm with the experience and infrastructure to support clients and talent on a national level. Softworld has developed expertise across six distinct staffing and consulting practices over the past 25 years that include Technology Services, Life Sciences, Engineering, Government, Banking, and Creative Services.","US, Waltham, Massachusetts",500 to 999 employees,1993.0,Staffing/Employment Agencies,http://softworldinc.com,DS
Data Scientist,"JOB TYPE:
W2, Direct Hire, C2C not available
 LOCATION:
Dearborn, MI
 JOB SUMMARY FOR DATA SCIENTIST:
 Epitec is seeking a Statistical Modeling Manager for a Direct Hire role with our client in the Insurance Industry located in Dearborn, MI.
  RESPONSIBILITIES FOR DATA SCIENTIST:
 Manage statistical modeling activities and processes within an assigned unit.
Manage the team responsible for designing, testing, validating and implementing predictive models.
Monitor processes related to formulating, testing, interpreting validating and maintaining simple to complex mathematical ratemaking models and analyzing simple to highly complex insurance risk factors using mathematical and computational concepts to create models.
Use in-depth knowledge and broaden experience to provide technical guidance and leadership to team of modelers working on multiple research projects.
Supervise and develop less experienced modelers.
Maintain positive work relationships with operational, corporate or external partners.
Initiate and lead discussions with senior management regarding project needs assessments, research results and the associated impact on operations.
Work with senior leadership and staff to conduct project needs assessments to determine the best approach.
Translate high-level business needs and key initiatives into appropriate problem scenarios for research and modeling.  Review and approve results and recommendations.
Use modeling results to provide recommendations regarding the strategic direction and final decisions on projects that will have a significant long-term impact on obtaining project, business unit and corporate objectives
Administer corporate and departmental policies and procedures within assigned team.
Monitor results to ensure that standards are maintained and consistent with strategic goals and objectives.
Ensure an understanding of methodologies and modeling techniques used to develop recommendations and reports.  Recommend and implement improvements to processes and services provided.
Create and monitor departmental budgets.
Maintain up-to-date knowledge of industry research, developments, changing trends and jurisdictional issues.
Review and ensure the maintenance of detailed documentation of advanced analytics projects.
Manage or serve as an advisor on one or more high-level corporate/departmental projects.
Assist management and actuarial team in improving methods, analysis and data gathering techniques.
Participate in the process of selecting, hiring, training, development, counseling and disciplining assigned staff in accordance with corporate Human Resource policies and procedures.
Manage a team of Statistical Modelers and support staff.
  REQUIRED EXPERIENCE FOR DATA SCIENTIST:
 Doctoral Degree in Statistics or Master’s degree in Mathematics, Actuarial Science, Statistics or a related field
Five years of insurance-related statistical/predictive modeling experience; all or part of relevant work experience should be in performing or leading advanced analytic work in the property casualty insurance industry
Experience in documenting and presenting results of modeling projects to senior management
Advanced quantitative analysis
Advanced mathematical or statistical research
Formulating and interpreting complex mathematical rate making models
Completing complex actuarial research relating to insurance operations
Preparing reports and exhibits for senior management review
Coordination and execution of high-level projects
Analysis of technical studies and data and draw sound conclusions
  SKILLS AND QUALIFICATIONS FOR DATA SCIENTIST:
 Advanced knowledge of predictive modeling techniques and principles
Advanced knowledge of SAS, SQL, Emblem, R or similar data mining application
Solid understanding of programming, database and data mining principles
Ability to research and utilize new programming and modeling techniques
Ability to apply new statistical procedures
Demonstrate strong analytical and problem solving skills
Create advanced programs from ground up
Manage the development of advanced predictive models
Manage a team of modelers
Document and present results of modeling projects to senior management
Make oral presentations to business units
Represent the department on inter-department teams
Communicate effectively with others in a work environment both orally and in writing
  Why should you choose Epitec?
We started Epitec with a single focus, “Placing People First.” Knowing every good endeavor begins with listening and understanding, we’ve set about challenging every part of the employment process. Bringing the proper connections together for the perfect fit.
 How is Epitec different?
Epitec gets to know our prospective employees, using these insights to locate the perfect placement for you. We are there, every step of the way. Providing a best-in-class compensation package combined with the opportunity to grow financially and personally through your work.
 What is the result?
Epitec represents the world’s top companies and works to fill their open jobs with the world’s best talent. That’s led to Epitec servicing an impressive list of Fortune 100 companies. We've also won many awards, including one of Crain’s Detroit Business “Cool Places to Work,” and 101 Best & Brightest – local, national and elite winner. And that’s just the beginning, as we work to innovate the way the world thinks about employment.",215957587,"Dearborn, MI 48126","Epitec, Inc.","Why should you choose Epitec? We started Epitec with a single focus, Placing People First. Knowing every good endeavor begins with listening and understanding, we’ve set about challenging every part of the employment process. Bringing the proper connections together for the perfect fit. How is Epitec different? Epitec gets to know our prospective employees, using these insights to locate the perfect placement for you. We are there, every step of the way. Providing a best-in-class compensation package combined with the opportunity to grow financially and personally through your work. What is the result? Epitec represents the world’s top companies and works to fill their open jobs with the world’s best talent. That’s led to Epitec servicing an impressive list of Fortune 100 companies. We’ve also won many awards, including twelve 101 Best & Brightest awards, four MMSDC A.C.E. Awards, multiple Crain’s awards and multiple Corp! magazine diversity awards. And that’s just the beginning, as we work to innovate the way the world thinks about employment.",Southfield,"2,500 to 4,999 employees",1978.0,Computer/IT Services,https://epitec.com/,DS
VP & Actuary/Data Scientist,"Are you looking for a unique opportunity to work in an innovative environment that blends the benefits of working in a smaller organization with the security, stability and opportunities of a large conglomerate as part of Fairfax Holdings. An opportunity that provides you the ability to interact directly with our executives to our customers with high visibility throughout the organization.
Company has that opportunity in its Surety, Credit and Program Solutions division. We seek a dynamic business superstar who has the skills, drive, and focus to facilitate growth of this business to a significantly higher level, while increasing profit. 
Responsibilities:
Utilize various statistical modeling techniques to support the creation and development of models, and participate in innovative work to create sophisticated rating plans (by incorporating advanced telematics, geospatial, and other non-traditional datasets).
Develop processes and tools to monitor and analyze model performance and data accuracy.
Lead and innovate pricing (including predictive modeling and data science) and product development (including regulatory) activities for all major products within division.
Analyze deal flow opportunity and participate in the review and due diligence phases of new programs, as well as lead new product development.
Partner with underwriting, claims, IT, reinsurance, and finance professionals to provide technical and analytical expertise and insight and implement and monitor outcomes, as well as deliver data analytics and interpretation throughout the division.
Produce granular profitability metrics and profitability studies, including pricing action strategy and execution planning with the business units, and support price adequacy and profitability studies (including pricing action strategy and execution planning).
Provide analytically-based recommendations in areas such as new market sizing and entry tactics, business model evaluation and design, competitor and market trend analysis, and resource assessment, among others.
Collaborate with business unit leaders on initiatives relating to actuarial, product development, processes, underwriting policy, and strategy, and translate business needs into analytics that can then be interpreted into business applications and advanced technologies.
Requirements:
Bachelor's degree in Economics, Statistics, Applied Math, or equivalent training, plus at least 15 years of progressively more responsible property/casualty actuarial roles with significant pricing, product development and management experience.
FCAS designation.
Experience with deterministic and stochastic credit risk modeling, as well as familiarity with rating agency credit data sets, a plus.
Experience using statistical computer languages to manipulate data and draw insights from large data sets, as well as working with machine learning techniques and data architectures.
In-depth knowledge of both admitted and wholesale products, including ISO, NCCI, and AAIS.
Excellent analytical, problem-solving, presentation, collaboration, negotiation, oral and written communication skills required.
Knowledge of competitor products and capabilities, as well as marketplace dynamics and market trends.
Strong relationship building, planning, analytical, decision-making and organizational skills.
Will abide by departmental policies and procedures, including authority levels, to comply with C&F's risk management controls.",c4b51839-5b83-4169-9675-7ff150010de4,"Morristown, NJ",Crum & Forster,,,,,,,DS
Sr. Data Scientist,"Meet our professionals
 
 CGI: A place to build an IT career
 
 Position Description:
 
 CGI Federal is seeking Data Scientists to assist with new work within a data science division. Our candidates truly need a hybrid skill set to successfully contribute in data science projects. In addition to data analysis, we need people that also have strong IT technical skills, NLP, Machine Learning and Predictive Modeling skills as well as experience with Python/R and/or SAS. 
 
 This position is onsite in Baltimore, MD 21207 
 
 Your future duties and responsibilities:
 
 * Data manipulation and data engineering experience involving structured and unstructured data. 
 * Data manipulation expertise involving data extractions, data matching between multiple systems, transformations, cleansing, and loading. 
 * Experience with big data and cloud platforms and toolset. 
 * Ability to engineer and create complex research datasets by manipulating typically large volume transactional data for use by operations research analysts, economists and statisticians in advanced analytical research and studies. 
 * Experience in developing predictive, prescriptive, optimization, and forecasting models, including the use of contemporary techniques such as support vector machines, neural networks, and gradient boosting. 
 * Experience in interpreting results from statistical and mathematical models. 
 * Experience in advance data visualizations and interpretation.
 
 Required qualifications to be successful in this role:
 
 * Master's degree and 8+ years of experience OR Bachelor's degree and 14+ years of experience
 * Required: Strong Natural Language Processing (NLP), Machine Learning, and Python experience
 * Required: Expert predictive modeling experience
 * Preferred: Experience in R and/or SAS for complex data manipulation, statistical analysis, and machine learning. 
 * Experience with Forecasting, Time Series Analysis, statistical modeling, etc.
 * Experience with modern machine learning libraries, including Keras, TensorFlow, PyTorch, MXNet, or MADlib. 
 * Required: SQL (preferable in distributed environment, e.g. Greenplum, SQL Server, Oracle).
 * Preferred but not Required: Experience with data visualization tools (e.g., Tableau, Bokeh, D3) or elastic stack (Kibana).
 * Experience using peer-collaboration tools, e.g., Confluence. (Preferred)
 * Experience using GIT or other version control systems.
 
 #cgifederaljobs
 
 Skills:
 
 * Data Analysis
 * SAS
 
 What you can expect from us:
 
 Build your career with us.
 
 It is an extraordinary time to be in business. As digital transformation continues to accelerate, CGI is at the center of this change—supporting our clients' digital journeys and offering our professionals exciting career opportunities. 
 
 At CGI, our success comes from the talent and commitment of our professionals. As one team, we share the challenges and rewards that come from growing our company, which reinforces our culture of ownership. All of our professionals benefit from the value we collectively create.
 
 Be part of building one of the largest independent technology and business services firms in the world.
 
 Learn more about CGI at www.cgi.com.
 
 No unsolicited agency referrals please.
 
 CGI is an equal opportunity employer.
 
 Qualified applicants will receive consideration for employment without regard to their race, ethnicity, ancestry, color, sex, religion, creed, age, national origin, citizenship status, disability, medical condition, military and veteran status, marital status, sexual orientation or perceived sexual orientation, gender, gender identity, and gender expression, familial status, political affiliation, genetic information, or any other legally protected status or characteristics.
 
 CGI provides reasonable accommodations to qualified individuals with disabilities. If you need an accommodation to apply for a job in the U.S., please email the CGI U.S. Employment Compliance mailbox at US_Employment_Compliance@cgi.com. You will need to reference the requisition number of the position in which you are interested. Your message will be routed to the appropriate recruiter who will assist you. Please note, this email address is only to be used for those individuals who need an accommodation to apply for a job. Emails for any other reason or those that do not include a requisition number will not be returned.
 
 We make it easy to translate military experience and skills! Click here to be directed to our site that is dedicated to veterans and transitioning service members.
 
 All CGI offers of employment in the U.S. are contingent upon the ability to successfully complete a background investigation. Background investigation components can vary dependent upon specific assignment and/or level of US government security clearance held. 
 
 CGI will not discharge or in any other manner discriminate against employees or applicants because they have inquired about, discussed, or disclosed their own pay or the pay of another employee or applicant. However, employees who have access to the compensation information of other employees or applicants as a part of their essential job functions cannot disclose the pay of other employees or applicants to individuals who do not otherwise have access to compensation information, unless the disclosure is (a) in response to a formal complaint or charge, (b) in furtherance of an investigation, proceeding, hearing, or action, including an investigation conducted by the employer, or (c) consistent with CGI's legal duty to furnish information.",2db58558-87b8-40c7-bb1a-555be20a91e1,"Baltimore, MD 21203","CGI Group, Inc.",,,,,,,DS
Security System Administration,"Security System Administration
GERMANY
DESCRIPTION
Operate information technology (IT) and telecommunications resources to monitor, evaluate and maintain systems, policy and procedures to protect clients, networks, data/voice systems, and databases from unauthorized activity.
Identify potential threats and manages resolution of security violations.
Enforce national, Department of Defense (DOD), Intelligence Community and Air Force security policies and directives; employ USAFE-AFAFRICA/A2-approved hardware and software tools to enhance security by monitoring and directing proactive and reactive information protection and defensive measures to ensure Confidentiality, Integrity, and Availability (CIA) of Information Technology (IT) resources.
System and network security operations for approximately 1,200 users operating approximately 1,100 devices across multiple networks.
Conducts incident response and approximately six change management requests quarterly.
Monitors USAFE-AFAFRICA/A2-approved enterprise Information Assurance (IA) policy compliance and provides recommendations for effective implementation of IT security controls.
Evaluates and assists IT activities. Makes periodic evaluations, notes discrepancies, and recommends corrective actions. Assists in investigating security-related incidents and IT forensic investigations.
Monitors status of IA posture by utilizing USAFE-AFAFRICA/A2-approved IA tools and IA-enabled tools, including but not limited to McAfee Security Center, cross domain transfer solutions, Defense Information System Agency (DISA) Assured Compliance Assessment Solution (ACAS), ArcSight, Host-Based Security System (HBSS), and SolarWinds Network Manager and associated modules.
Provides customer a Security Vulnerability Assessment report no later than (NLT) 10th day of following month.
Oversees DISA and AF-mandated system security updates and patches, host-based security and antivirus signatures, application updates and policy-based configuration changes.
Provide monthly Patching Report NLT 10th day of following month.
Utilizing ArcSight; conducts and reviews audits, and ensures records are maintained. The audit record should be available upon demand, and include a chronological record of individual user actions in order to reconstruct the events.
Ensures tests of system security are performed, and results documented.
Evaluates the security consequences of proposed modifications to software and hardware.
Identifies and analyzes system malfunctions with a view towards security incidents/violations.
Integrates tools with other IT functions to protect and defend IT resources.
Provides CIA by verifying IA controls are implemented in accordance with DOD and Air Force IA standards.
Ensures USAFE-AFAFRICA/A2-approved administrative, physical, and technical safeguards are incorporated into all new IT resources through certification and accreditation and protects IT resources from malicious activity.
Attends required technical (e.g., operating system, networking, security management, system administration) and security training relative to assigned duties.
Recommends to the ISSM and/or PM any special, significant, or unique issues, which need to be addressed.
Accesses only data, control information, software, hardware, and firmware for assigned system(s) and assumes only those roles and privileges which are specifically authorized.
REQUIREMENTS
Must have at least a Top Secret clearance
Must have a current information assurance certification to perform information assurance functions in accordance with DOD 8570.01-M, Information Assurance Workforce Improvement Program.
Required to possess DoD Cyber Security Service Provider (CSSP), formally Computer Network Defense-Service Provider (CND-SP), certification.This can be satisfied with CSSP Analyst, CSSP Infrastructure Support, or CSSP Auditor",216943739,"Munich, Berlin",Mission Essential,,,,,,,DS
Data Scientist,"ID: 2019-1486
Category: ONI-Oasis-17
Type: Regular Full-Time
Location: Suitland, MD

Overview

Company overview:

For more than three decades, Pragmatics has provided clients with award-winning customer service and expert solutions to complex challenges. Since 1985, Pragmatics has maintained a sterling reputation as a trusted, capable and innovative solutions provider.

Pragmatics' industry-leading experts currently deliver high-impact solutions to a portfolio of 25 major information technology contracts with a range of Defense and Civilian Agencies. These include the Defense Information Systems Agency; the Departments of the Army, Health and Human Services, Homeland Security, Justice, State, and Treasury; the Federal Deposit Insurance Corporation; the General Services Administration; and several intelligence agencies. Pragmatics is proud of its ability to support our clients in achieving success in their important missions, and we look forward to continuing to provide them with the highest level of service.

#Dice

Responsibilities

Would you like to perform rewarding work while contributing to the success of an established growing company? Pragmatics, Inc is seeking a Data Scientist to support our work with the US Navy located in Suitland, Maryland.

You will play a key role within a small data science team. We're looking for hands on experience developing solutions for complex data science problems using Python, R, Hadoop, and Greenplum (or other Massively Parallel Processing solutions).

REQUIRED SKILLS:

Bachelor's Degree in a quantitative or technical field of study, such as Statistics, Mathematics, Computer Science, or Geospatial Information Systems
3 years' experience integrating data mining, conditioning, and analysis that includes the use of current data analysis software and methods
Demonstrated problem solving skills
Demonstrated presentation skills for conferences, including but not limited to presenting at professional or academic conferences


Qualifications

3 years' experience in ESRI ArcGIS
3 years' experience developing scripts, APIs, and/or programs using 1 or more of the following: C++, Java, Shell, Perl, Python
3 years' experience programming in Python, C++, R, or Interactive Data Language (IDL)
1 year experience working with geospatial data or imagery data
1 year experience working with database structures and query tools
2 years' experience in technical writing for analysis reports
Value added to M.S. degree or higher holder

CLEARANCE:

Must have Active Top Secret Clearance with SCI access, US Citizenship is required

Pragmatics is an Equal Employment Opportunity Employer. Pragmatics prohibits discrimination against employees and qualified applicants for employment on the basis of race, color, religion, sex (including pregnancy), age, disability, marital status, national origin, veteran status, or any other classification protected by applicable discrimination laws. Pragmatics will make reasonable accommodations, in appropriate cases, for qualified individuals with disabilities, if it can do so without undue hardship.

PM19

PI119484212",eddbd9a9-1ebd-4a56-8573-21de55482e5c,"Suitland, MD 20746","Pragmatics, Inc.","Pragmatics is a leading solutions provider for agile software engineering, business intelligence and analytics, audiovisual and networking technologies, cybersecurity, systems engineering, and IT service management. For more than 30 years, Pragmatics has engaged directly with federal government clients in both the defense and civilian sectors to solve their increasingly complex challenges. We employ our advanced technical knowledge and in-depth understanding of each clientâ€™s mission to develop and deliver innovative IT solutions. Pragmatics has been externally CMMIÂ® appraised and rated Maturity Level 5 and is ISO 9001, ISO/IEC 20000-1, and ISO/IEC 27001 certified. Our investment in both the CMMI and ISO programs demonstrates our organizational commitment to continuous process improvement and quality management.

We are actively recruiting talented technology and project management professionals with proven skills, a disciplined work ethic, and bold ingenuity to join the dynamic Pragmatics team. We offer competitive benefits, a collegial environment, and an award-winning corporate culture that promotes innovation and integrity. If youâ€™re ready to take your career to the next level and become a part of a growing, innovative, industry-leading organization, weâ€™d like to talk to you. We invite you to explore our website at www.pragmatics.com/careers or to contact Human Resources directly at 703-890-8500.",VA,500 to 999 employees,1985.0,Computer/IT Services,http://www.pragmatics.com/,DS
Data Engineer/Data Scientist,"Data Scientist/Data Engineer
Washington, DC 20032

Security Clearance Requirement:  Must have a  current TS/SCI CI poly to be considered

This is a full-time/W2 position (no Corp-to-Corp or 1099 available)

We are working directly with a hiring manager to add a Senior Data Engineer to their team working in support of a government customer. The Senior Data Engineer will focus on data aggregation goals, transformations, and linking to enable the best analysis possible.  This person will also assist in connecting data sources and optimizing use of data within a customized software solution.  Senior Data Engineer will provide back-up support to the Team Lead. All work will be performed on-site at Bolling AFB, DC.

Role and responsibilities include:
Assist Decision Analytics Lead in assessing customer’s data source requirements
Create and update SQL and Oracle SQL queries, functions, and procedures
Help customer achieve data aggregation goals
Create new JDBC data connectors
Build business intelligence visualizations
Create, update, and troubleshoot visual analytic templates
Turn customer requirements into usable visual analytic templates and visualizations
Write scripts and advanced SQL aggregation functions as necessary
Education and experience requirements include:
US Citizenship
Current TS/SCI CI polygraph
10+ years of experience with database and data aggregation
Strong knowledge of big data analysis and storage
Big data experience (Hadoop) 
Experience with Structured Query Language
Understanding of JDBC
Understanding of multiple database vendors (Microsoft, Oracle, SAP, SAS, PeopleSoft)
Familiarity with database vendors and offerings
Availability to work on-site at Bolling AFB
#D
#ZR
*MON",216958211,"Washington, DC","Mary Jane Prigge Consulting, LLC","Mary Jane Prigge Consulting, LLC provides recruiting and staffing services supporting technology and training programs for government and commercial environments. We are based in the Washington, DC area and recruit nationwide.","US, Loudoun County, Virginia",1 to 9 employees,1998.0,Staffing/Employment Agencies,http://www.mjpcjobs.com,DS
Software Developer (or) Data Analytics (or) Data scientist,"Hi

Greetings From TCS, Hope you are doing great !!
If you’re interested contact me with below information


I belong to Talent Acquisition Team of TATA Consultancy Services (TCS) one of the world's leading information technology companies for the North America. I have come across your profile through portal and would like to discuss with you regarding opportunities. Please have a look at the job description and let me know your interest and send me your updated resume.


Role: Software Developer (or) Data Analytics (or) Data scientist
Location: Edison, NJ (OR) Milford, OH
Duration: Full Time

Job description:
Major Subject : Computer Science (CS), Information Technology (IT), Information Systems (IS),, Computer Engineering (CE), Informatics, or Software Engineering (SE),
Candidate must graduate from US university and graduation is between Dec-2018 to Feb 2020
Should have cumulative(Not Major) GPA 3.0 or more than

Best Regards
Madhuri T",216001245,"edison, NJ",TCS,"Tata Consultancy Services is an IT services, consulting and business solutions organization that delivers real results to global business, ensuring a level of certainty no other firm can match. TCS offers a consulting-led, integrated portfolio of IT, BPS, infrastructure, engineering and assurance services.

At TCS, we service a wide range of industry verticals, technology platforms, and business functions. This multifarious exposure provides you with growth opportunities at every step of your career. TCS lets you draw upon its superlative treasure of experience and expertise to add to yours.

A part of the Tata group, India’s largest industrial conglomerate, TCS has over 276,000 of the world’s best-trained consultants in 44 countries. The company generated consolidated revenues of US $11.6 billion for year ended March 31, 2013 and is listed on the National Stock Exchange and Bombay Stock Exchange in India. For more information, visit us at www.tcs.com",,"10,000 employees or more",1968.0,Computer/IT Services,http://www.tcs.com,DS
