URI,URILabel,comURI,founded_by,founded_byLabel,CEO,CEOLabel,parent,parentLabel,subsidiary,subsidiaryLabel,owned_by,owned_byLabel,owner_of,owner_ofLabel,total_revenue
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q5284,Bill Gates,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q2277744,Avanade,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q162005,Paul G. Allen,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q2277744,Avanade,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q5284,Bill Gates,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q2660350,Havok,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q162005,Paul G. Allen,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q2660350,Havok,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q5284,Bill Gates,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q3421389,Razorfish,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q162005,Paul G. Allen,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q3421389,Razorfish,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q5284,Bill Gates,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q3857016,Microsoft Kids,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q162005,Paul G. Allen,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q3857016,Microsoft Kids,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q5284,Bill Gates,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q3899649,Perceptive Pixel,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q162005,Paul G. Allen,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q3899649,Perceptive Pixel,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q5284,Bill Gates,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q5204335,DATAllegro,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q162005,Paul G. Allen,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q5204335,DATAllegro,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q5284,Bill Gates,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q5215986,"Danger, Inc.",,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q162005,Paul G. Allen,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q5215986,"Danger, Inc.",,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q5284,Bill Gates,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q5602200,GreenButton,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q162005,Paul G. Allen,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q5602200,GreenButton,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q5284,Bill Gates,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q6176911,Jellyfish.com,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q162005,Paul G. Allen,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q6176911,Jellyfish.com,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q5284,Bill Gates,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q6784797,Massive Incorporated,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q162005,Paul G. Allen,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q6784797,Massive Incorporated,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q5284,Bill Gates,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q6840080,Microsoft Algeria,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q162005,Paul G. Allen,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q6840080,Microsoft Algeria,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q5284,Bill Gates,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q6840142,Microsoft India R & D,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q162005,Paul G. Allen,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q6840142,Microsoft India R & D,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q5284,Bill Gates,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q6840157,Microsoft Japan,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q162005,Paul G. Allen,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q6840157,Microsoft Japan,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q5284,Bill Gates,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q6840192,Microsoft Production Studios,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q162005,Paul G. Allen,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q6840192,Microsoft Production Studios,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q5284,Bill Gates,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q6840202,Microsoft Research Asia,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q162005,Paul G. Allen,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q6840202,Microsoft Research Asia,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q5284,Bill Gates,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q7246643,ProClarity,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q162005,Paul G. Allen,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q7246643,ProClarity,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q5284,Bill Gates,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q7697636,Tellme Networks,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q162005,Paul G. Allen,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q7697636,Tellme Networks,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q5284,Bill Gates,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q7936108,Visio Corporation,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q162005,Paul G. Allen,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q7936108,Visio Corporation,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q5284,Bill Gates,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q12238437,Microsoft Egypt,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q162005,Paul G. Allen,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q12238437,Microsoft Egypt,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q5284,Bill Gates,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q16538568,Microsoft Mobile,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q162005,Paul G. Allen,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q16538568,Microsoft Mobile,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q5284,Bill Gates,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q20081886,Microsoft (Ukraine),,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q162005,Paul G. Allen,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q20081886,Microsoft (Ukraine),,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q5284,Bill Gates,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q28973181,Microsoft (Israel),,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q162005,Paul G. Allen,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q28973181,Microsoft (Israel),,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q5284,Bill Gates,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q28973183,Microsoft (United Kingdom),,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q162005,Paul G. Allen,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q28973183,Microsoft (United Kingdom),,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q5284,Bill Gates,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q28973185,Microsoft (Netherlands),,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q162005,Paul G. Allen,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q28973185,Microsoft (Netherlands),,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q5284,Bill Gates,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q30273752,Microsoft (France),,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q162005,Paul G. Allen,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q30273752,Microsoft (France),,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q5284,Bill Gates,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q31327320,Microsoft,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q162005,Paul G. Allen,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q31327320,Microsoft,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q5284,Bill Gates,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q66741799,Microsoft Saudi,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q162005,Paul G. Allen,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q66741799,Microsoft Saudi,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q5284,Bill Gates,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q80054718,Microsoft Ireland Research,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q162005,Paul G. Allen,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q80054718,Microsoft Ireland Research,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q5284,Bill Gates,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q80054807,Microsoft Global Finance,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q162005,Paul G. Allen,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q80054807,Microsoft Global Finance,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q5284,Bill Gates,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q80055035,Microsoft Ireland Operations,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q162005,Paul G. Allen,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q80055035,Microsoft Ireland Operations,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q5284,Bill Gates,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q80055169,Microsoft Online,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q162005,Paul G. Allen,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q80055169,Microsoft Online,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q5284,Bill Gates,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q80055510,Microsoft Operations,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q162005,Paul G. Allen,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q80055510,Microsoft Operations,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q5284,Bill Gates,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q80055723,Microsoft Regional Sales,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q162005,Paul G. Allen,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q80055723,Microsoft Regional Sales,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q5284,Bill Gates,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q80056039,LinkedIn Ireland,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q162005,Paul G. Allen,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q80056039,LinkedIn Ireland,,,,,125843000000.0
http://www.wikidata.org/entity/Q627039,Mitre Corporation,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6883039,Mitsubishi Electric Research Laboratories,http://www.merl.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q30283915,MKS Instruments (United States),,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q17081612,Moderna Therapeutics,https://www.modernatx.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6907265,Moog Inc.,http://www.moog.com/,,,,,,,http://www.wikidata.org/entity/Q1946629,Moog (Germany),,,,,
http://www.wikidata.org/entity/Q768773,MSCI,https://www.msci.com,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q16931794,N.F. Smith & Associates,http://www.smithweb.com,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5513694,National General Insurance,https://www.nationalgeneral.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6982632,Navy Federal Credit Union,https://www.navyfederal.org/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q56527497,"Neenah, Inc.",https://www.neenah.com,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q17082991,"Netskope, Inc",http://www.netskope.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7002174,Neurocrine Biosciences,http://www.neurocrine.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q17134414,New England Biolabs,http://www.neb.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q52842773,NextGen Federal Systems (United States),https://www.nextgenfed.com,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7045871,Noblis,http://www.noblis.org/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q329953,Northrop Grumman,http://www.northropgrumman.com,http://www.wikidata.org/entity/Q563196,Leroy Grumman,http://www.wikidata.org/entity/Q60445729,Kathy J. Warden,,,http://www.wikidata.org/entity/Q82610,Newport News Shipbuilding,,,,,23526000000.0
http://www.wikidata.org/entity/Q329953,Northrop Grumman,http://www.northropgrumman.com,http://www.wikidata.org/entity/Q1113567,Jack Northrop,http://www.wikidata.org/entity/Q60445729,Kathy J. Warden,,,http://www.wikidata.org/entity/Q82610,Newport News Shipbuilding,,,,,23526000000.0
http://www.wikidata.org/entity/Q329953,Northrop Grumman,http://www.northropgrumman.com,http://www.wikidata.org/entity/Q563196,Leroy Grumman,http://www.wikidata.org/entity/Q60445729,Kathy J. Warden,,,http://www.wikidata.org/entity/Q1411762,Scaled Composites,,,,,23526000000.0
http://www.wikidata.org/entity/Q329953,Northrop Grumman,http://www.northropgrumman.com,http://www.wikidata.org/entity/Q1113567,Jack Northrop,http://www.wikidata.org/entity/Q60445729,Kathy J. Warden,,,http://www.wikidata.org/entity/Q1411762,Scaled Composites,,,,,23526000000.0
http://www.wikidata.org/entity/Q329953,Northrop Grumman,http://www.northropgrumman.com,http://www.wikidata.org/entity/Q563196,Leroy Grumman,http://www.wikidata.org/entity/Q60445729,Kathy J. Warden,,,http://www.wikidata.org/entity/Q7059676,Northrop Grumman Electronic Systems,,,,,23526000000.0
http://www.wikidata.org/entity/Q329953,Northrop Grumman,http://www.northropgrumman.com,http://www.wikidata.org/entity/Q1113567,Jack Northrop,http://www.wikidata.org/entity/Q60445729,Kathy J. Warden,,,http://www.wikidata.org/entity/Q7059676,Northrop Grumman Electronic Systems,,,,,23526000000.0
http://www.wikidata.org/entity/Q329953,Northrop Grumman,http://www.northropgrumman.com,http://www.wikidata.org/entity/Q563196,Leroy Grumman,http://www.wikidata.org/entity/Q60445729,Kathy J. Warden,,,http://www.wikidata.org/entity/Q29002335,Northrop Grumman (Germany),,,,,23526000000.0
http://www.wikidata.org/entity/Q329953,Northrop Grumman,http://www.northropgrumman.com,http://www.wikidata.org/entity/Q1113567,Jack Northrop,http://www.wikidata.org/entity/Q60445729,Kathy J. Warden,,,http://www.wikidata.org/entity/Q29002335,Northrop Grumman (Germany),,,,,23526000000.0
http://www.wikidata.org/entity/Q329953,Northrop Grumman,http://www.northropgrumman.com,http://www.wikidata.org/entity/Q563196,Leroy Grumman,http://www.wikidata.org/entity/Q60445729,Kathy J. Warden,,,http://www.wikidata.org/entity/Q30343817,Northrop Grumman (France),,,,,23526000000.0
http://www.wikidata.org/entity/Q329953,Northrop Grumman,http://www.northropgrumman.com,http://www.wikidata.org/entity/Q1113567,Jack Northrop,http://www.wikidata.org/entity/Q60445729,Kathy J. Warden,,,http://www.wikidata.org/entity/Q30343817,Northrop Grumman (France),,,,,23526000000.0
http://www.wikidata.org/entity/Q329953,Northrop Grumman,http://www.northropgrumman.com,http://www.wikidata.org/entity/Q563196,Leroy Grumman,http://www.wikidata.org/entity/Q60445729,Kathy J. Warden,,,http://www.wikidata.org/entity/Q38816650,Northrop Grumman Aeronautics Systems,,,,,23526000000.0
http://www.wikidata.org/entity/Q329953,Northrop Grumman,http://www.northropgrumman.com,http://www.wikidata.org/entity/Q1113567,Jack Northrop,http://www.wikidata.org/entity/Q60445729,Kathy J. Warden,,,http://www.wikidata.org/entity/Q38816650,Northrop Grumman Aeronautics Systems,,,,,23526000000.0
http://www.wikidata.org/entity/Q7056650,Northwell Health,https://www.northwell.edu/,,,,,,,http://www.wikidata.org/entity/Q4936104,Boca Raton Regional Hospital,,,,,
http://www.wikidata.org/entity/Q7056650,Northwell Health,https://www.northwell.edu/,,,,,,,http://www.wikidata.org/entity/Q5945374,Huntington Hospital,,,,,
http://www.wikidata.org/entity/Q7056650,Northwell Health,https://www.northwell.edu/,,,,,,,http://www.wikidata.org/entity/Q6523170,Lenox Hill Hospital,,,,,
http://www.wikidata.org/entity/Q7056650,Northwell Health,https://www.northwell.edu/,,,,,,,http://www.wikidata.org/entity/Q6672700,Long Island Jewish Medical Center,,,,,
http://www.wikidata.org/entity/Q7056650,Northwell Health,https://www.northwell.edu/,,,,,,,http://www.wikidata.org/entity/Q6735870,Maimonides Medical Center,,,,,
http://www.wikidata.org/entity/Q7056650,Northwell Health,https://www.northwell.edu/,,,,,,,http://www.wikidata.org/entity/Q6967586,Nassau University Medical Center,,,,,
http://www.wikidata.org/entity/Q7056650,Northwell Health,https://www.northwell.edu/,,,,,,,http://www.wikidata.org/entity/Q7604005,Staten Island University Hospital,,,,,
http://www.wikidata.org/entity/Q7056650,Northwell Health,https://www.northwell.edu/,,,,,,,http://www.wikidata.org/entity/Q7733638,The Feinstein Institute for Medical Research,,,,,
http://www.wikidata.org/entity/Q7056650,Northwell Health,https://www.northwell.edu/,,,,,,,http://www.wikidata.org/entity/Q8074985,Zucker Hillside Hospital,,,,,
http://www.wikidata.org/entity/Q7056650,Northwell Health,https://www.northwell.edu/,,,,,,,http://www.wikidata.org/entity/Q14707115,North Shore University Hospital,,,,,
http://www.wikidata.org/entity/Q7056650,Northwell Health,https://www.northwell.edu/,,,,,,,http://www.wikidata.org/entity/Q30270126,Northwell Health Cancer Institute,,,,,
http://www.wikidata.org/entity/Q7056650,Northwell Health,https://www.northwell.edu/,,,,,,,http://www.wikidata.org/entity/Q33122159,Northwell Health Orthopaedic Institute,,,,,
http://www.wikidata.org/entity/Q7056650,Northwell Health,https://www.northwell.edu/,,,,,,,http://www.wikidata.org/entity/Q33122160,Arthur Smith Institute for Urology,,,,,
http://www.wikidata.org/entity/Q1630166,Northwestern Mutual,https://www.northwesternmutual.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q64141841,Novetta (United States),https://www.novetta.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7067652,Ntrepid,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q182477,Nvidia,http://www.nvidia.com,http://www.wikidata.org/entity/Q305177,Jen-Hsun Huang,http://www.wikidata.org/entity/Q305177,Jen-Hsun Huang,,,http://www.wikidata.org/entity/Q5985959,Icera,,,,,9714000000.0
http://www.wikidata.org/entity/Q182477,Nvidia,http://www.nvidia.com,http://www.wikidata.org/entity/Q5107317,Chris Malachowsky,http://www.wikidata.org/entity/Q305177,Jen-Hsun Huang,,,http://www.wikidata.org/entity/Q5985959,Icera,,,,,9714000000.0
http://www.wikidata.org/entity/Q182477,Nvidia,http://www.nvidia.com,http://www.wikidata.org/entity/Q5195858,Curtis Priem,http://www.wikidata.org/entity/Q305177,Jen-Hsun Huang,,,http://www.wikidata.org/entity/Q5985959,Icera,,,,,9714000000.0
http://www.wikidata.org/entity/Q182477,Nvidia,http://www.nvidia.com,http://www.wikidata.org/entity/Q305177,Jen-Hsun Huang,http://www.wikidata.org/entity/Q305177,Jen-Hsun Huang,,,http://www.wikidata.org/entity/Q6817432,Mental Images,,,,,9714000000.0
http://www.wikidata.org/entity/Q182477,Nvidia,http://www.nvidia.com,http://www.wikidata.org/entity/Q5107317,Chris Malachowsky,http://www.wikidata.org/entity/Q305177,Jen-Hsun Huang,,,http://www.wikidata.org/entity/Q6817432,Mental Images,,,,,9714000000.0
http://www.wikidata.org/entity/Q182477,Nvidia,http://www.nvidia.com,http://www.wikidata.org/entity/Q5195858,Curtis Priem,http://www.wikidata.org/entity/Q305177,Jen-Hsun Huang,,,http://www.wikidata.org/entity/Q6817432,Mental Images,,,,,9714000000.0
http://www.wikidata.org/entity/Q182477,Nvidia,http://www.nvidia.com,http://www.wikidata.org/entity/Q305177,Jen-Hsun Huang,http://www.wikidata.org/entity/Q305177,Jen-Hsun Huang,,,http://www.wikidata.org/entity/Q29000344,Nvidia,,,,,9714000000.0
